FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,NL10,NL11,Blank_1,Blank_2,Blank_3,Blank_4,Blank__mean,mzClusterID,FeatureClusterID,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean,L1_mean_isotopes,L2_mean_isotopes,L3_mean_isotopes,L4_mean_isotopes,L5_mean_isotopes,L6_mean_isotopes,L7_mean_isotopes,L8_mean_isotopes,L9_mean_isotopes,NL1_mean_isotopes,NL2_mean_isotopes,NL3_mean_isotopes,NL4_mean_isotopes,NL5_mean_isotopes,NL6_mean_isotopes,NL7_mean_isotopes,NL8_mean_isotopes,NL9_mean_isotopes,NL10_mean_isotopes,NL11_mean_isotopes,Polarity
868,321.314274,6.31195,0.0,0.0,0.0,0.0,0.0,2125.99012168825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168073396,2.172144189,1.893152702,1.38707096,2.1551103117499997,12.0,13,0,0,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
526,332.278734,1.061575,2221.4296197149997,5782.057089715,4624.595603715,3500.9146447149997,3051.0562127149997,0.0,3965.991183715,4786.4971457149995,4417.043851715,0.0,3334.626344715,4329.855181715,2502.9614657149996,5853.903101715,2210.1493607149996,4324.492859715,2555.9522217149997,5915.921399715,2771.2941757149997,0.0,23.82928444,17.18464653,22.93272652,16.52156765,20.117056284999997,13.0,14,2221,5782,4625,3501,3051,0,3966,4786,4417,0,3335,4330,2503,5854,2210,4324,2556,5916,2771,0,,,,,,,,,,,,,,,,,,,,,Positive
852,332.330718,2.144483333,3018.7805204574997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01578781,12.03029317,15.67715115,11.59328604,13.8291295425,14.0,15,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
858,336.32538,3.106583333,0.0,0.0,0.0,2738.97172145125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426.98402945125,0.0,0.0,0.0,0.0,0.0,8.344446423,6.182227337,6.991843305,6.69604513,7.05364054875,15.0,16,0,0,0,2739,0,0,0,0,0,0,0,0,0,0,3427,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
545,339.267545,1.034466667,5457.8155638775,2000.1165338775002,2743.1170758774997,2880.9233468774996,3002.9385128774998,4085.8785588775,2461.4497028775,2743.5600528775,3526.4195718775,2788.0218078774997,3207.4383208775,3082.5748018775,0.0,2335.4743418774997,0.0,0.0,2577.1104068775,2129.9727188775,3163.9422438775,2515.9949998775,12.90251548,12.2152878,14.08528159,12.10763562,12.827680122499999,19.0,20,5458,2000,2743,2881,3003,4086,2461,2744,3526,2788,3207,3083,0,2335,0,0,2577,2130,3164,2516,,,,,,,,,,,,,,,,,,,,,Positive
626,340.357088,6.709441667,2606.6616806730003,0.0,2174.123720673,2170.4885956730004,2427.107121673,0.0,0.0,2027.820387673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.4075246730004,2018.796867673,0.0,0.0,0.0,0.0,0.0,0.050299623,0.074911031,0.062605327,20.0,21,2607,0,2174,2170,2427,0,0,2028,0,0,0,0,0,0,0,2060,2019,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
529,341.26775,1.061366667,0.0,4905.715174981334,5390.403201981333,2528.8704699813334,0.0,0.0,4623.637775981333,7535.156246981333,5297.824291981334,2256.3941169813334,0.0,5304.676399981334,0.0,5129.831021981334,0.0,2010.8795929813332,0.0,7560.145521981333,2393.2560939813334,0.0,0.0,5.699826204,6.931617534,5.602730318,6.078058018666667,21.0,22,0,4906,5390,2529,0,0,4624,7535,5298,2256,0,5305,0,5130,0,2011,0,7560,2393,0,,,,,,,,,,,,,,,,,,,,,Positive
669,346.332785,11.336725,0.0,0.0,2172.7563033513334,2016.1043103513332,2560.402452351333,0.0,2012.1136783513332,2394.503191351333,0.0,2258.6702153513334,2031.5579753513332,0.0,0.0,2088.2093533513334,0.0,2074.546105351333,0.0,2285.2475233513333,0.0,0.0,0.0,5.204427359,4.244734991,5.582168596,5.010443648666667,22.0,23,0,0,2173,2016,2560,0,2012,2395,0,2259,2032,0,0,2088,0,2075,0,2285,0,0,,,,,,,,,,,,,,,,,,,,,Positive
687,352.320661,3.42115,3674.410723015,0.0,0.0,5204.241862015,3267.881589015,2354.4225850149996,2992.585090015,0.0,0.0,2785.979726015,0.0,0.0,3557.759665015,0.0,6841.100000015,0.0,2775.0422310149997,2431.936311015,4779.983056014999,0.0,6.339846815,2.943914428,3.425444446,3.402550251,4.027938985,23.0,24,3674,0,0,5204,3268,2354,2993,0,0,2786,0,0,3558,0,6841,0,2775,2432,4780,0,,,,,,,,,,,,,,,,,,,,,Positive
163,357.279066,1.034475,137376.5297438665,51202.7125938665,68229.3562138665,69518.6320738665,72839.4526338665,100130.8453438665,62290.5139638665,68300.6638638665,89363.6621938665,69063.6528438665,78603.7307838665,76748.7426938665,48048.3957938665,57912.3211738665,48323.7030738665,35117.8825638665,62547.6855038665,53066.4904238665,78484.3987238665,61683.1546738665,5.187766839,3.341530753,5.934816675,2.621710267,4.2714561335,24.0,25,137377,51203,68229,69519,72839,100131,62291,68301,89364,69064,78604,76749,48048,57912,48324,35118,62548,53066,78484,61683,,,,,,,,,,,,,,,,,,,,,Positive
55,360.310197,1.163583333,5100.58477961125,6778.03625761125,5212.67722561125,7226.043528611251,2475.67653361125,0.0,5787.797585611251,8508.051962611251,6977.91371861125,2475.9348536112498,3448.66164261125,9797.853276611251,3777.13202461125,7536.640846611251,2420.40113361125,4421.92277161125,3064.57421261125,9656.499059611251,3566.0275086112497,0.0,7.853744781,4.492126558,9.125448357,4.901153859,6.59311838875,25.0,26,5101,6778,5213,7226,2476,0,5788,8508,6978,2476,3449,9798,3777,7537,2420,4422,3065,9656,3566,0,,,,,,,,,,,,,,,,,,,,,Positive
786,368.424725,5.905716667,0.0,0.0,0.0,0.0,2094.938453,4584.311505,0.0,0.0,0.0,0.0,0.0,0.0,4983.214248,0.0,0.0,0.0,0.0,3692.731972,3329.53718,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28,0,0,0,0,2095,4584,0,0,0,0,0,0,4983,0,0,0,0,3693,3330,0,,,,,,,,,,,,,,,,,,,,,Positive
33,369.35019,17.007,420849.56074770336,293239.15974770335,330711.50684770336,753853.2120477033,260382.43014770333,291119.2070477033,76623.97754770334,490724.3905477033,449294.3430477033,27591.799977703333,55427.69392770334,76319.72321770333,79119.58545770333,74999.94008770333,69082.05686770333,93639.41198770334,90623.30533770334,41866.83667770334,50486.72061770334,55030.69747770334,0.0,7.410608118,5.380808171,6.013340601,6.268252296666667,28.0,29,420850,293239,330712,753853,260382,291119,76624,490724,449294,27592,55428,76320,79120,75000,69082,93639,90623,41867,50487,55031,,,,,,,,,,,,,,,,,,,,,Positive
612,369.350576,8.490358333,14189.258397961667,3171.1983279616666,3529.6894129616667,4291.296467961666,3769.832930961667,5774.138777961666,3554.742762961667,3987.183078961667,3861.7595079616667,2109.1605739616666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.889724069,6.20472725,7.715364796,7.603272038333333,29.0,30,14189,3171,3530,4291,3770,5774,3555,3987,3862,2109,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
659,371.314838,6.056958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.799039725,4386.499242725,0.0,0.0,0.0,0.0,0.0,2244.730344725,182.273214,163.5840495,145.6683818,164.0160598,163.885426275,30.0,31,0,0,0,0,0,0,0,0,0,0,0,0,2130,4386,0,0,0,0,0,2245,,,,,,,,,,,,,,,,,,,,,Positive
500,375.288867,1.034475,31498.634651046,12979.813351046,15901.149921045999,16206.065391046,17498.845631046,23928.714751045998,15252.798701046,16193.188491046,21558.962741045998,17054.783681046,18270.834321046,18807.219231046,11988.954301046,14631.600371045999,12287.626561046,9271.504236046,15566.240301046,12505.719591046,19322.241241046,15851.111291046,2.776001217,2.28606087,4.688351346,2.754302383,3.1261789540000002,31.0,32,31499,12980,15901,16206,17499,23929,15253,16193,21559,17055,18271,18807,11989,14632,12288,9272,15566,12506,19322,15851,,,,,,,,,,,,,,,,,,,,,Positive
22,376.259332,0.842758333,44844.610528603,28466.033948603,35555.132778603,36981.720848603,47457.505018603006,38057.178918603,36050.208548603005,37375.795398603004,27297.423898603,0.0,35380.099038603,35557.487568603,28222.817878603,34345.847988603,26355.737708603,39211.107888603,31399.144088603,37736.708018603,30716.328478602998,30908.507868603,5.949870331,7.917943758,8.046272958,8.389638541,7.575931397,32.0,33,44845,28466,35555,36982,47458,38057,36050,37376,27297,0,35380,35557,28223,34346,26356,39211,31399,37737,30716,30909,,,,,,,,,,,,,,,,,,,,,Positive
11,376.30409,1.07445,11076.0312590455,28114.9240890455,31236.833329045498,13340.9582490455,10154.772929045499,4978.5662500455,26303.839659045498,35284.2896490455,26680.1688290455,12536.157379045499,9386.925702045499,25021.3525790455,9038.1266840455,28823.624789045498,8532.6181060455,10783.966929045499,7467.6497030455,36431.744349045504,11424.631589045499,2674.2361620455004,7.495141453,8.793399625,11.02000146,10.78930128,9.5244609545,33.0,34,11076,28115,31237,13341,10155,4979,26304,35284,26680,12536,9387,25021,9038,28824,8533,10784,7468,36432,11425,2674,,,,,,,,,,,,,,,,,,,,,Positive
493,376.394097,8.3941,2996.861505,2620.805476,3365.038055,2839.486553,3267.576651,2749.585667,2775.001595,2491.67527,2576.02251,3600.143766,3710.694387,3535.710164,5810.432421,6002.972223,5456.760145,6811.215389,5616.590634,4584.768807,3628.531594,4296.047496,0.0,0.0,0.0,0.0,0.0,34.0,35,2997,2621,3365,2839,3268,2750,2775,2492,2576,3600,3711,3536,5810,6003,5457,6811,5617,4585,3629,4296,,,,,,,,,,,,,,,,,,,,,Positive
482,381.297389,5.461766667,6662.39339217,5079.70535917,6291.73634517,8582.20194317,7550.1069851699995,6899.75733117,5785.61397217,6598.83480917,5216.4655731699995,6722.97843617,4579.95603017,4813.88156417,4949.97176617,6632.82109117,5363.38618517,6624.85780017,6008.73132817,5898.67649817,4969.73648817,5229.07233717,38.30528082,20.38000312,19.57663977,23.89747561,25.53984983,35.0,36,6662,5080,6292,8582,7550,6900,5786,6599,5216,6723,4580,4814,4950,6633,5363,6625,6009,5899,4970,5229,,,,,,,,,,,,,,,,,,,,,Positive
471,383.398773,6.311958333,5899.800068,3964.954073,5811.955038,6253.149999,4364.91235,4268.86807,5773.729036,4714.333799,3819.725523,3876.974567,4770.232063,4668.082813,5515.575884,3145.762553,6454.888173,3003.967151,6113.344511,4057.31167,5349.829347,5037.052106,0.0,0.0,0.0,0.0,0.0,36.0,37,5900,3965,5812,6253,4365,4269,5774,4714,3820,3877,4770,4668,5516,3146,6455,3004,6113,4057,5350,5037,,,,,,,,,,,,,,,,,,,,,Positive
449,386.325886,4.660175,6641.709651691,6303.325587691,7718.736073691,6778.856095691,8130.436706691,7003.684148691,6698.827291691,7419.236994690999,5754.628055691,8256.916604691,6917.318982691,6386.666312691,6892.795261691,8623.354278691,6614.2131116909995,8096.633115691,7630.627187691,8176.370495691,6713.438051691,6825.534624690999,7.020904836,5.140185163,5.749988215,5.700827022,5.902976309,37.0,38,6642,6303,7719,6779,8130,7004,6699,7419,5755,8257,6917,6387,6893,8623,6614,8097,7631,8176,6713,6826,,,,,,,,,,,,,,,,,,,,,Positive
438,393.285605,0.842666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38496.917638452505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26504129,93.05556953,60.20887967,116.6999157,80.8073515475,39.0,40,0,0,0,0,0,0,0,0,0,38497,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
578,404.33587,1.15215,3194.078833606,10459.810735605999,5832.1851216059995,4981.795727606,0.0,0.0,6294.031600605999,5712.386733605999,5261.423710606,2835.634617606,0.0,6356.909647605999,4202.059644606,3421.599033606,0.0,0.0,0.0,10425.964315606,2647.4482316060003,0.0,4.879875854,2.557682424,4.18033176,2.679287538,3.574294394,41.0,42,3194,10460,5832,4982,0,0,6294,5712,5261,2836,0,6357,4202,3422,0,0,0,10426,2647,0,,,,,,,,,,,,,,,,,,,,,Positive
646,408.30971,0.942783333,3658.2424351269997,0.0,0.0,0.0,0.0,2116.097197127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.631036993,8.925419364,13.83948308,9.312028055,10.426991873,43.0,44,3658,0,0,0,0,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
416,410.326181,1.034525,175563.0635941105,80763.7521841105,96200.3212741105,82212.0692541105,93317.2340541105,137101.0549941105,94520.4504841105,83804.9444941105,131005.5678941105,104318.6076941105,109722.0280941105,96873.9306241105,71986.4197441105,87889.5337541105,56109.9091241105,35015.0229941105,94221.9074241105,74881.2751741105,109407.6942941105,78321.0846141105,4.121294117,4.718488368,8.206900502,6.432940571,5.8699058895,44.0,45,175563,80764,96200,82212,93317,137101,94520,83805,131006,104319,109722,96874,71986,87890,56110,35015,94222,74881,109408,78321,,,,,,,,,,,,,,,,,,,,,Positive
405,415.281136,1.022341667,34955.158860311494,14574.3183203115,18840.016420311502,18069.1506503115,21903.3468703115,31771.7771903115,17290.8864003115,20363.297360311502,27491.3789503115,24061.236890311502,21512.6559003115,20982.0432203115,16451.6931503115,22701.5787803115,14668.238010311501,14623.7274603115,20013.528930311502,15982.8527303115,19939.0756303115,17923.5199003115,5.552324863,5.809858464,10.49179269,6.025422737,6.9698496885,45.0,46,34955,14574,18840,18069,21903,31772,17291,20363,27491,24061,21513,20982,16452,22702,14668,14624,20014,15983,19939,17924,,,,,,,,,,,,,,,,,,,,,Positive
596,416.372601,6.057625,3118.5935417,0.0,0.0,2782.5515697,0.0,0.0,0.0,0.0,0.0,0.0,2498.7444507,0.0,4342.9399097000005,4487.6272307,2115.1468127000003,0.0,0.0,0.0,0.0,4240.5558567,178.645231,143.6912185,227.0188974,140.1440343,172.3748453,46.0,47,3119,0,0,2783,0,0,0,0,0,0,2499,0,4343,4488,2115,0,0,0,0,4241,,,,,,,,,,,,,,,,,,,,,Positive
512,420.330697,1.06145,4601.0128827525,5770.8045207525,14598.2635627525,4980.4054777525,3264.2804317524997,0.0,11998.6557427525,16354.4077127525,8033.4585787525,3889.2898457525,3394.1430847525,6939.0402147525,2650.5252477525,7789.9969697525,3707.6135017525003,2646.4609937525,2338.5527437524997,14569.5057427525,5455.6981327525,0.0,16.56426983,11.37433153,15.01929509,12.77769254,13.9338972475,47.0,48,4601,5771,14598,4980,3264,0,11999,16354,8033,3889,3394,6939,2651,7790,3708,2646,2339,14570,5456,0,,,,,,,,,,,,,,,,,,,,,Positive
394,421.316747,0.842666667,29287.82994512725,18347.383755127248,17972.30796512725,24732.24226512725,16671.22731512725,12438.36833512725,24554.00049512725,16978.60833512725,15996.21456512725,16094.27915512725,20945.57003512725,22659.77410512725,20255.82935512725,12369.12772512725,16324.98657512725,16811.52983512725,21930.43578512725,18188.43093512725,21856.27822512725,19805.14480512725,7.301054101,12.81469144,12.38120151,16.97575244,12.368174872750002,48.0,49,29288,18347,17972,24732,16671,12438,24554,16979,15996,16094,20946,22660,20256,12369,16325,16812,21930,18188,21856,19805,,,,,,,,,,,,,,,,,,,,,Positive
830,424.449467,9.4269,2910.209216997,0.0,2582.122784997,2905.831578997,0.0,0.0,0.0,0.0,0.0,2555.7398859970003,0.0,0.0,2209.286211997,2670.627535997,2158.698984997,2298.475791997,2171.2458499970003,0.0,0.0,0.0,7.690999012,13.21475653,13.21961203,13.77278844,11.974539003,49.0,50,2910,0,2582,2906,0,0,0,0,0,2556,0,0,2209,2671,2159,2298,2171,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
518,426.320678,0.705591667,15195.894972787499,2593.6305507875,3791.4461777875,4237.2601037875,4594.4268857875,8829.352358787499,3660.1582807875,4093.7579137875,7450.2190767875,4406.0527517875,5109.6997517875,5209.9390607875,2279.4599847875,3427.0191357875,2753.9854747875,0.0,3737.6309617875,2604.1986797875,5708.3922947875,3955.5931667875,4.158478039,3.386571185,3.766241154,3.747418472,3.7646772125,50.0,51,15196,2594,3791,4237,4594,8829,3660,4094,7450,4406,5110,5210,2279,3427,2754,0,3738,2604,5708,3956,,,,,,,,,,,,,,,,,,,,,Positive
674,429.37086,7.550383333,0.0,2434.710361441333,0.0,0.0,2495.6905524413332,5028.1697484413335,3083.3119464413335,5650.364281441333,3352.096540441333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89384738,3.541292314,4.486396982,3.973845558666666,50.0,52,0,2435,0,0,2496,5028,3083,5650,3352,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
607,431.253932,1.02225,3084.4904807205,0.0,0.0,0.0,0.0,2405.5321477205002,0.0,0.0,2582.0048577205002,0.0,2036.6870747205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.1144207205,0.0,4.078804729,2.507017306,4.07076801,4.006995073,3.6658962795,51.0,53,3084,0,0,0,0,2406,0,0,2582,0,2037,0,0,0,0,0,0,0,2034,0,,,,,,,,,,,,,,,,,,,,,Positive
371,431.383209,4.830716667,9048.861276692667,4366.728640692667,0.0,8984.019052692667,5974.240582692667,3924.7900936926667,11119.550858692666,4622.599347692667,3155.7534836926666,6093.707035692667,5031.525847692667,3620.4272406926666,9508.752228692667,3358.3192006926665,10439.858908692668,4728.192159692667,6710.406365692667,10177.338408692667,11270.383528692668,2435.473010692667,0.0,3.544654321,4.698891881,3.54954772,3.931031307333333,52.0,54,9049,4367,0,8984,5974,3925,11120,4623,3156,6094,5032,3620,9509,3358,10440,4728,6710,10177,11270,2435,,,,,,,,,,,,,,,,,,,,,Positive
382,431.3833,5.036808333,7708.715940820333,3895.5925138203334,0.0,8644.645380820333,5851.136046820334,3903.3399898203334,9143.510340820334,3895.8071948203337,2707.8189318203335,5005.760106820334,4480.440752820334,3240.9556258203334,8401.948080820333,2944.5495328203333,8989.979264820333,3857.8361068203335,5613.495645820333,8231.088749820334,9058.947348820333,5638.551631820334,0.0,3.382819456,4.622002867,4.425543216,4.143455179666667,53.0,55,7709,3896,0,8645,5851,3903,9144,3896,2708,5006,4480,3241,8402,2945,8990,3858,5613,8231,9059,5639,,,,,,,,,,,,,,,,,,,,,Positive
620,436.341405,5.955083333,0.0,0.0,2512.8291790225003,2088.7702850225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5842.7969410225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.2407290225,38.18880445,23.64700829,36.93030996,26.87971721,31.411459977499998,54.0,56,0,0,2513,2089,0,0,0,0,0,0,0,5843,0,0,0,0,0,0,0,2311,,,,,,,,,,,,,,,,,,,,,Positive
559,438.355916,1.096466667,12720.3146938535,5458.4754648535,5608.1288468535,8360.546338853499,5073.7531978535,5516.0939418535,6931.6488688535,4865.4451468535,8258.058486853499,4706.6710638535,7557.7236548535,8466.4768058535,5687.2871028535,3090.5083718535,6086.7519248535,2560.0662938535,7841.1489588535005,3765.7808778535,9460.5221778535,8432.7108338535,7.672433814,3.87040436,8.876823496,5.156522916,6.3940461465,55.0,57,12720,5458,5608,8361,5074,5516,6932,4865,8258,4707,7558,8466,5687,3091,6087,2560,7841,3766,9461,8433,[559][M]+,,,[559][M]+,,,,,[559][M]+,,[559][M]+,[559][M]+,,,,,[559][M]+,,[559][M]+,[559][M]+,Positive
991,447.34473,20.15583333,2996.00925505,0.0,3255.03954505,3369.43047605,0.0,0.0,0.0,0.0,3048.82320705,3209.5091930500002,0.0,0.0,0.0,0.0,2882.02275305,0.0,0.0,0.0,0.0,0.0,975.8535466,510.1320248,560.7614404,608.078248,663.70631495,57.0,59,2996,0,3255,3369,0,0,0,0,3049,3210,0,0,0,0,2882,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
360,452.482218,10.6085,6023.800494,4767.042894,6069.563792,6927.025913,5933.92494,4068.335497,5528.709928,5247.889588,3968.893526,5757.094689,3673.37053,3765.211485,4370.139552,5479.909547,4261.732375,4260.417718,4178.827773,4089.854789,3780.635473,3732.3683,0.0,0.0,0.0,0.0,0.0,58.0,60,6024,4767,6070,6927,5934,4068,5529,5248,3969,5757,3673,3765,4370,5480,4262,4260,4179,4090,3781,3732,,,,,,,,,,,,,,,,,,,,,Positive
579,456.382971,6.649683333,0.0,0.0,2398.9524518796666,2132.3174868796664,2136.866408879667,19426.11151087967,0.0,0.0,0.0,0.0,0.0,0.0,4245.188463879666,6507.302848879666,3341.3692288796665,0.0,0.0,0.0,0.0,4233.428295879667,0.0,2.100320812,2.505367512,2.575649037,2.3937791203333334,59.0,61,0,0,2399,2132,2137,19426,0,0,0,0,0,0,4245,6507,3341,0,0,0,0,4233,,,,,,,,,,,,,,,,,,,,,Positive
754,457.328165,3.694066667,3287.3715932872497,0.0,0.0,0.0,0.0,2757.06089528725,0.0,0.0,0.0,0.0,0.0,2033.0388852872502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370197498,6.778880331,7.692951595,9.484073427,7.83152571275,60.0,62,3287,0,0,0,0,2757,0,0,0,0,0,2033,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
