FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,NL10,NL11,Blank_1,Blank_2,Blank_3,Blank_4
MP0011,126.0219,3.033,2407.090795,3378.209483,3325.894576,3838.933722,3177.759585,4000.777609,5119.710851,5676.973719,4747.916509,3452.208891,4183.469385,2267.675878,1211.839323,1669.395692,1254.843947,1219.182094,1320.114926,4451.286091,4223.482836,2973.538729,1.576129024,2.245593295,2.191944021,2.42984992
MP0012,132.0767,5.1,11079.61189,7884.675666,8170.65699,8728.864871,14254.45315,8152.646132,11537.67299,12966.23368,10894.55445,8595.393564,1987.757291,6079.524606,3206.884203,4873.802433,3643.375385,7265.619909,3889.241731,11584.97995,8760.027894,12313.1906,2.626773151,2.41127695,3.69391406,3.57553436
MP0013,135.1164,0.717,633.6419368,1194.432026,1214.323435,548.808145,941.0479219,889.1270611,676.8766692,333.2743744,1145.994138,656.5396565,304.5791973,321.1049526,271.2990551,751.1459912,1090.636096,172.7884579,786.96273,923.9340331,421.0758348,957.8517716,2.069447232,1.876052988,1.930338882,1.951978494
MP0014,137.0458,1.433,8188.429705,11099.58826,10249.24451,10832.82327,2181.061531,11943.14298,20156.87188,20764.50054,12704.94277,11890.97313,14201.9469,7012.856252,5496.329126,7284.121913,5635.649837,5373.540816,6421.61937,16079.59895,15684.17746,13065.42936,2.851099907,2.333246681,2.181945147,2.50280478
MP0015,162.1123,5.283,4075.323759,10609.87117,6871.056127,7294.404346,5526.108785,8537.124975,7601.48997,14711.78874,5709.558359,6051.593468,14523.02068,11570.59279,1783.523324,2959.964425,2019.459972,1916.184131,4160.175676,8544.452965,11688.59073,10989.61877,4.055553,3.127865852,3.657190752,4.953651743
MP0016,176.9703,13.55,2476.710683,3857.849676,1644.783164,988.9969194,1413.291598,1656.832289,1756.134346,1564.140686,1651.766034,1255.267622,1640.528979,1678.751131,2254.818554,1651.66304,1751.593295,1605.177631,2460.427213,1626.154046,1756.353383,1330.166966,1613.923307,1711.786312,3152.095061,2043.905911
MP0017,176.9704,13.983,1639.702423,1919.548178,987.9992215,1601.009598,1301.390397,1859.701832,1896.054051,1760.433978,1193.609755,1641.569079,1848.506905,1861.945052,1978.155336,1805.889861,1948.663815,1585.40454,1793.432113,1579.184085,1900.137511,2565.443568,2440.053587,1891.943099,3973.575015,363.4847372
MP0018,176.9704,13.217,2074.011338,1549.662176,1367.161288,1599.66242,1385.462415,1435.879602,4381.738155,1354.39626,1448.400447,1449.867431,1256.11607,1395.245199,1508.174673,2107.985088,1403.895656,1083.434062,1480.210336,1423.355631,1450.710401,1865.84034,1472.990924,1445.274695,2175.379181,282.3665973
MP0019,176.9704,12.65,1289.788959,1514.327361,1876.88502,1767.828572,1262.63117,1698.771749,1819.105877,1606.108789,1246.431399,1721.67713,1328.604316,1869.260585,2240.933978,1616.50936,1646.162913,1956.210603,692.5980139,1711.011979,1273.689039,1114.666464,1440.131764,1585.239668,2846.461981,3942.478931
MP0020,176.9704,11.55,4014.972528,1692.453894,1493.777552,1872.419628,2098.083563,1900.975056,1775.990803,1687.490502,1700.297522,4128.15971,1265.150479,1677.346123,1645.377674,4496.788904,1768.115008,1743.140552,1571.770331,1835.359561,1742.644811,2795.133676,1524.682888,1809.89635,6484.460972,1254.433089
MP0021,176.9705,10.917,2588.438296,1532.751526,2510.661704,2651.477803,2128.886998,1998.787426,2895.992524,1786.254955,2867.671994,3343.589152,2118.923978,2013.634081,2878.954498,2526.384298,1727.464197,584.3687938,4192.616785,2235.411137,1338.583881,2379.289494,1924.092463,5362.71589,3673.430368,1368.72626
MP0022,176.9705,10.233,3061.320208,2388.318532,4139.410422,2808.452795,3096.779636,6815.611185,1907.018085,4476.490855,2717.77648,2642.899458,2369.062315,2393.127099,1747.512054,2078.705575,1886.830531,1099.406965,6738.487381,2824.710746,3097.661858,2654.938922,2805.629252,2315.425128,3402.791875,2170.955766
MP0023,176.9705,9.567,2235.404765,4968.611417,2945.878993,5060.027418,5086.128394,2871.975259,3259.49665,3381.911623,2444.673601,2310.767074,2816.766502,2375.183075,2767.859288,3049.073062,2787.747748,5415.239475,2461.300257,2718.830396,4110.247565,3058.984576,6355.704629,4242.258794,6139.306934,3489.173814
MP0024,176.9707,8.8,4780.758864,3386.999181,3064.281547,9802.640615,14426.21601,4695.132687,7750.400309,4380.254129,3975.158305,6540.359423,5336.508672,4853.790074,4263.435502,3609.886895,4130.79686,18216.05028,3162.920639,3438.755046,7867.256061,17148.73078,18204.32275,19094.4251,23092.51811,19478.4861
MP0025,176.9708,8.1,4797.764594,21476.84914,20743.28886,18524.0012,294.854936,20650.67238,21519.23288,20553.45374,21052.30015,22900.60823,18365.63118,18446.66109,16509.2632,20833.34043,21420.0665,5240.018465,18249.80994,21389.96024,22646.82749,3465.049881,243.5849557,282.1792734,476.7828502,500.0053513
MP0026,184.073,7.967,402.9754944,2076.843961,2352.350376,975.512834,2173.762346,986.7473428,3902.128821,3932.75009,4583.428622,1299.870253,817.8339284,860.9233235,523.1177192,2746.590687,1255.699879,1.572361032,1993.716113,1614.917541,4246.353345,788.2202909,0.84452324,0.65211331,1.351657509,0.810494034
MP0027,186.9954,5.683,9314.891425,10429.71699,10097.37262,10639.02185,11773.07122,9849.100487,11525.18008,10332.02004,10560.14705,11066.01648,9789.23406,9578.030393,10596.90357,11873.35991,11193.27534,10499.9522,10985.27726,9942.299161,11588.99403,11567.48992,1.711680254,1.420652689,1.820449273,985.2083307
MP0028,191.1794,0.717,7050.184781,16929.11083,16562.78513,5278.238425,12124.3589,9757.332447,7399.100262,2720.004408,14664.56704,7151.590866,2452.398602,2035.205822,2062.586622,7849.339857,12372.55749,971.1490412,8374.726342,10292.74386,3721.960424,10505.37075,1.438983868,1.485878403,1.212038998,1.045214512
MP0029,200.0684,5.383,1127.919711,1561.586418,1454.862572,1844.524749,1610.407891,1597.074606,2107.001162,2337.483039,1866.966094,1609.491846,1896.474502,1116.032089,435.0248086,818.884366,403.4010564,331.3051561,404.0873213,2321.587119,1809.207042,1628.535307,2.161871637,1.853362382,2.10240931,1.853071573
MP0030,204.1231,3.567,1432.983537,2819.622088,1551.685595,4263.960496,3211.920721,8501.435098,6690.822621,7714.045627,2913.634249,7426.109149,7236.046171,316.1311897,2265.226625,2806.334386,2833.879944,375.1763458,2479.331856,6575.797866,8303.627706,4216.798598,2.342894457,1.373479756,2.133691962,1.807958647
MP0031,204.1231,3.833,2711.135985,3549.206099,1793.53435,3972.97318,3219.136051,3649.873513,5976.427292,5195.247087,4137.71694,10383.73486,5220.678179,385.1494122,3710.001071,4921.846743,3926.333994,4902.269856,3764.899899,11273.0121,12621.70352,5030.9421,2.517759549,1.901051127,2.380417562,2.409866268
MP0032,209.1901,0.717,964.5381011,843.2613145,743.5794461,803.3846602,923.9776088,1147.467707,800.9250304,704.5167121,1113.483,910.8821782,573.032933,739.6797865,625.311089,1054.660779,1279.435018,496.8442391,910.7464392,1223.700418,764.3547567,1270.730204,1.305069771,1.272606922,1.24635327,1.521687305
MP0033,229.1551,2.45,477.1802433,1441.119595,1551.05504,1938.242554,69.53982205,2128.247168,2000.213852,2884.19309,1608.767502,1468.823442,2710.259942,1128.920163,176.0033069,109.9308694,138.6682306,221.7662886,231.6314715,2610.322899,2374.125591,832.5222964,5.363341837,6.008278722,5.730613613,6.255427519
MP0034,229.1552,2.767,1171.943321,2022.612425,2468.278027,2355.206416,228.2736327,2576.217622,3153.768084,4115.007496,2276.113819,1908.018327,2784.681226,1781.458329,292.5353754,206.8453439,321.2300882,462.2091723,381.6912905,3472.445461,3289.953438,1351.571377,4.395700355,4.04375029,4.580647638,4.545830426
MP0035,234.9174,5.367,1249.181974,2312.679605,2000.55113,2086.972056,2281.37791,2654.157815,4089.25355,4850.096763,3517.723393,2333.017571,2313.066879,665.4463386,503.8835154,1468.680656,539.3500851,244.7709872,650.2798265,3070.988846,2538.327339,1727.519002,1.023204096,0.835290233,0.947823233,0.946376127
MP0036,253.2163,0.717,825.6907768,955.6160983,971.872978,696.7512033,1006.250231,956.5357023,696.3357376,445.8932536,983.5217356,746.1290482,372.7478455,446.5807271,379.3772583,931.9127499,1108.731358,241.5327121,818.1141639,1060.374059,609.0689556,1162.723919,1.972195588,1.880042422,2.065124864,2.150343527
MP0037,268.9986,5.683,27112.2782,27399.76286,26472.36004,28319.66414,27925.78231,25792.93312,30249.81353,27256.23404,27818.29116,29552.73884,25450.36292,25045.1089,27776.57572,31835.3802,29921.24015,24076.4189,29313.28801,26321.07276,30667.73301,28453.94696,0.976995482,1.01962548,1.889693973,2626.948659
MP0038,269.0883,1.483,1760.16063,3562.447544,3468.487558,2242.831859,317.379369,4250.406338,3074.75153,5766.719565,4293.396446,3448.917275,5667.077894,2371.627701,967.4051358,1094.868202,1359.679531,1313.399318,1546.021389,5344.972024,4898.416366,2314.222948,26.06159434,24.21727764,28.23240793,39.61963925
MP0039,270.0824,7.217,2283.023815,2940.731049,3223.380403,1891.27367,3844.282902,2396.29569,2270.270447,2553.103328,2239.843242,2002.838736,2304.953462,1964.896553,1578.704899,2744.742847,1851.534437,1749.364796,2282.67563,2024.333746,3051.322474,3871.421082,1080.783571,922.0076826,1075.966009,1514.254149
MP0040,292.9591,5.733,1128.024506,1048.811527,941.5460137,1093.115613,1011.536891,915.7485844,844.5123948,821.8470022,933.1820617,1103.44459,900.4953694,950.2527698,1157.344114,1045.905396,1083.119653,1161.314597,1005.822719,1020.79427,1029.356766,1129.87328,5.832038918,4.082869435,5.537011057,321.2510814
MP0041,297.2428,0.717,1225.102995,4072.218191,3886.00588,877.3055541,2416.936288,1937.581062,1475.462387,333.8264668,3340.962502,1384.984533,330.1713827,157.3302337,159.0991854,1425.898172,2581.292861,54.69633369,1610.08933,1947.83937,481.3606362,2652.371827,3.848085312,3.193792133,3.878422859,4.531651008
MP0042,310.0753,5.817,5837.814315,4051.824432,4672.183286,4399.987756,8147.150389,4547.864407,4603.192074,4233.758725,4582.429128,4976.387486,4726.921573,4497.452047,4903.48768,4429.421963,4640.533693,7004.674487,4420.2605,4082.384132,4389.799822,8565.848701,1366.016642,1327.434428,2471.053569,8333.256171
MP0043,321.2568,0.8,546.7397309,668.9204032,652.6037907,725.3515118,560.2732059,480.2801556,586.6204893,636.0655913,582.6850321,663.0124558,670.4113085,751.2956961,660.486283,715.1610683,748.5200063,552.2578785,731.4118165,714.8135839,737.0300043,484.8804114,0.843962288,0.555495998,0.416154081,0.473489071
MP0044,321.2569,1.017,426.7685298,430.8435666,453.7936817,488.5072007,458.4222885,297.6649645,420.9766741,401.7581274,360.9647056,428.2566923,431.0894162,431.0623321,420.4057944,485.7644279,482.1796604,472.8384682,447.8612114,436.3201494,469.3702507,430.0321822,1.489902664,0.968997938,0.891841666,0.52133417
MP0045,326.048,0.833,1057.163437,765.5449131,820.6020548,884.304248,756.0165902,780.0668301,670.717124,698.4688955,787.643463,910.712708,855.688963,1082.46453,1001.024147,1470.951529,1563.726093,1341.251006,1008.830819,946.4460502,753.6715812,867.3411509,572.5452414,622.7309396,648.9277246,875.8413242
MP0046,326.0488,2.9,2178.887585,1888.76586,1832.025416,1865.624435,218.6210965,1660.67747,1603.515008,1571.768514,1637.173849,1937.758227,1648.744595,1945.86136,2104.085942,2405.754661,2044.63714,2120.960138,2274.0723,1563.637336,1488.583762,1921.671423,1137.852317,1123.570352,1266.458253,1256.065344
MP0047,326.0491,5.483,7863.231452,4619.475229,5129.821665,4262.817937,9212.261062,5284.559774,4934.097167,4961.524836,4925.657778,4558.694328,6000.347638,5117.351679,5174.473177,4696.269203,5475.166196,4645.251618,5368.640875,4222.012993,4599.907358,7753.839332,1179.319929,1275.017333,1723.450043,2687.25453
MP0048,332.0568,5.7,2771.086449,1410.24403,2012.046015,499.1338744,766.0067215,1425.820896,1961.522754,1802.928992,507.5076855,1407.602576,1394.985631,1984.289763,2011.166555,1521.818178,1471.831093,2741.642338,1468.190426,454.8964252,1372.94304,780.71568,66.04173138,74.94358754,88.99883269,1494.765917
MP0049,332.2794,0.717,1911.037566,6465.127082,5727.853146,1455.807241,3766.595843,3221.504333,2497.903372,624.206713,5509.904076,2404.082029,604.6394689,251.1839442,253.5441523,2381.53751,4336.671193,51.37612078,2779.953423,3381.981843,881.6283128,3638.76074,2.681224874,1.939602856,2.367396962,3.52926547
MP0050,332.8943,5.367,922.9713474,2116.2511,1799.053387,1843.835119,2124.794418,2550.081348,4163.0076,5158.115297,3536.790002,2076.612047,2202.963293,462.6027386,297.7050035,1233.027368,134.645739,120.1300411,441.9976506,2988.03833,2347.783807,1417.140541,0.458767962,0.250308558,0.562972067,1.300149803
MP0051,337.2349,0.717,1027.689486,2345.155535,1836.037824,677.9296703,1422.620656,1409.093189,1091.433518,291.3124698,2036.918967,1118.785904,292.4617898,145.9180009,141.9058747,1110.256636,1863.299232,53.21210673,1294.122085,1466.840043,444.2858282,1747.436049,0.833570267,1.125789977,1.135692978,0.700095656
MP0052,339.2676,0.8,3138.750567,3917.055283,3792.160953,4192.082931,3170.875771,3213.191544,3622.223196,3899.410969,3920.153242,3649.28676,4032.19721,4543.231856,3965.735458,4279.626757,4227.354218,3151.101281,4340.187662,4350.458072,4474.603997,3607.193017,1.676872777,1.552819433,1.596785196,1.145428368
MP0053,339.2677,1.017,3085.414743,2656.049312,2830.505504,2981.310193,2727.570525,2240.096958,3029.6523,2598.798921,2704.600062,2704.353955,2655.308857,2798.72046,2292.244878,2998.505129,3063.989564,2865.037159,2816.478017,2647.84894,2923.768955,2888.205225,1.634363825,1.665211916,1.729185835,1.216641328
MP0054,346.1452,7.3,1765.533633,1371.431105,1164.199261,1285.264875,1227.895222,1328.17377,2234.249332,2113.905087,1074.419794,1400.579594,1356.894181,1411.182501,1320.365767,1402.390549,1431.628977,1433.773368,1305.336434,1033.204063,1152.112871,1637.56336,1065.439599,979.3863995,1220.601607,1900.452266
MP0055,351.0011,5.683,2077.374138,2312.292402,2211.303287,2369.363882,2485.465805,2155.837701,2507.425797,2238.761056,2271.324212,2480.704671,2125.608494,2064.000496,2346.025068,2677.12815,2473.323933,2188.596043,2418.884112,2201.144257,2565.905126,2528.54456,4.182697566,4.805516354,7.064432188,163.2697501
MP0056,352.9345,8.033,1263.453975,9007.154797,9042.237068,11216.23403,7.431145411,8270.910879,9263.394436,8516.979037,9546.437712,10436.38677,8248.600107,8027.474921,9122.316086,8325.014029,10026.13624,1322.769117,8883.532739,9227.624333,8633.5841,534.7619604,1.159276831,1.954738645,7.246514987,22.56359866
MP0057,355.2621,0.833,1344.278607,1574.175965,1371.120589,1454.62598,1313.681105,1234.762261,1173.045821,1436.378938,1204.151951,1391.90462,1191.644108,1543.302853,1250.907495,1239.276568,1527.625682,1326.872695,1507.479018,1253.717196,1542.479448,1383.381631,2.119856407,2.054967045,2.304401849,2.492163633
MP0058,355.263,1.383,4765.413569,3049.205898,2811.189335,5471.629497,3598.03341,2492.915769,2915.241489,4076.346472,4343.894584,4172.301676,3689.241708,4879.246469,4351.898329,4622.527398,5248.550907,4054.326371,5081.369765,2042.089261,3944.830239,4068.83422,3.462924705,4.454287672,4.560097198,3.077708703
MP0059,357.2776,5.517,403.3979009,339.946728,233.0743507,313.669392,970.8788957,178.3314796,323.2779502,274.7909647,451.8260018,276.4689746,229.5079523,177.1294503,335.6584553,259.403574,316.1224532,418.3113149,267.5407636,204.5385133,915.8470125,425.5246931,2.054490907,3.743099189,2.879668561,2.584616882
MP0060,357.2781,3.55,1261.46528,1028.119729,1161.2736,863.9726265,1061.926694,576.2815531,1232.620584,576.8120115,1082.98412,767.7211115,1043.129479,1059.980734,382.5008764,1041.942973,2743.620436,2260.517364,903.4128893,835.1118519,1194.66645,1123.018855,2.307070231,3.617166889,4.765177459,5.025784499
MP0061,357.2781,3.133,828.8184696,750.6816943,658.3031271,739.4323552,791.8069077,542.3198992,838.8710577,665.7097584,923.9639177,564.1450756,1153.447818,917.0018077,639.7067744,872.3580013,1009.909665,815.2419836,762.8594708,568.7599918,1477.551065,797.7111022,2.616977431,3.021190348,3.591070066,3.716907588
MP0062,357.2784,2.617,618.5151848,2382.021042,2458.968451,2685.40639,857.3444235,2446.831337,3186.309404,2134.891039,3093.334113,1827.693643,3878.747011,2426.839523,1906.261236,2301.505675,2375.95289,214.1379308,2584.892275,1946.640568,3481.043755,1129.013624,3.588214472,5.49548041,6.746581005,7.19398577
MP0063,357.2786,1.983,604.478163,11421.80092,11697.97385,16514.71789,10768.11032,1833.077017,14156.36575,1371.905557,16019.06852,13034.77156,1539.287532,3555.800368,1489.209857,989.0850579,14672.8714,1089.65719,1844.030583,1605.86479,2703.495603,12145.67621,3.009005805,4.84082743,4.105381895,5.618930678
MP0064,357.2792,0.8,107189.0679,115290.5429,112973.5303,128602.3768,92835.05538,99694.49408,111646.5577,118604.8028,121764.3681,110807.8264,116678.1654,129699.7786,113536.1275,129410.6657,128393.1097,81517.71506,129112.1851,126474.4451,132593.6132,79794.52267,1.623897442,2.595103669,2.476641533,3.723480756
MP0065,357.2794,1.017,91105.35463,82404.14257,82390.30943,94160.10738,80237.17115,70939.09376,93135.95437,81917.03399,85117.60599,84082.28324,81314.66243,84951.75945,82319.14081,93074.49018,93084.925,89807.11541,86491.78611,82106.04481,91973.49292,78061.91192,1.280446367,2.057374627,2.576219314,3.519305475
MP0066,360.3102,0.717,468.0075684,1443.810409,1228.717269,515.0278031,769.9129641,1066.770379,657.5617865,232.4545219,1238.972121,851.7838757,307.1404826,172.1555065,141.5333816,800.3736618,1178.008667,59.62661648,952.0158079,853.969214,290.9519843,745.8303185,0.280978243,0.157653186,0.458860367,0.118851596
MP0067,371.2944,0.717,1581.702243,139.6201289,253.3505289,883.2282216,1277.976966,97.20382463,1467.167397,325.3377557,1311.143795,347.5050796,749.8714302,322.3133205,973.6005628,1213.083999,555.8496164,881.2903941,859.3179245,955.8862295,1467.550095,1448.407486,55.70607151,53.95088217,53.99719506,42.82498487
MP0068,373.2725,0.833,1674.781801,1829.050443,1908.822949,1826.893674,1587.977758,1574.888678,1532.391566,1995.437593,1690.780661,1640.884347,1535.830224,1880.368372,1570.066914,1587.309143,1843.374989,1581.015908,1637.752625,1617.927412,1754.225454,1657.556417,4.938920213,4.691648966,4.246054408,4.087009732
MP0069,373.2736,1.4,5254.870877,3400.08641,3133.231093,6030.84716,3963.411962,3801.456489,3277.936276,3037.772883,4847.182734,2884.898198,4116.62334,5528.194613,4796.007512,5689.34486,3650.950395,4802.066915,5474.45823,2274.147581,5108.504039,4403.930442,10.15347927,9.077264147,10.17209592,9.288245659
MP0070,375.2891,0.8,16488.27203,22096.00626,22023.8056,23381.50194,19717.41031,20203.57585,22310.59632,22506.56648,23828.24332,21330.98887,22525.43908,24222.66689,21578.19052,24129.96919,23393.11132,18928.62581,23232.98977,22576.7552,23535.16364,18849.66478,0.655577902,0.564773336,1.150037529,0.451047387
MP0071,375.2892,1.017,16042.81311,15513.63053,16141.60891,17176.58885,16796.66802,14581.18682,17625.47223,15792.4771,17136.92464,14962.06422,16594.06966,15888.21833,15369.80864,17001.2911,16766.37121,15075.85052,16333.06585,14983.11199,17124.39974,16029.79019,0.57136388,0.461784586,0.850803617,0.586079675
MP0072,393.2857,0.7,5197.454153,3583.954536,2895.563717,4647.883821,4588.102782,4328.189785,4648.709454,4256.395274,3663.289503,4790.716256,5126.599174,4774.582126,5072.848746,4045.211582,3866.753738,5008.267496,3157.999955,4960.294346,6123.112218,4100.242425,7.170938985,8.472176915,8.974600395,7.785818582
MP0073,393.2991,0.8,3504.569855,4154.97487,4453.429677,4454.13547,4064.967285,4060.588662,4309.059822,4191.16858,4606.011666,3671.08881,4443.883187,4084.825875,3910.214872,4727.018111,4362.376512,3347.557424,4595.677265,4280.480744,4422.275724,2965.4157,10.0727651,11.99326348,12.61007331,9.942037129
MP0074,393.2993,1.017,3180.668959,2882.440288,3145.772452,3205.931293,3380.051455,2970.40205,3341.640569,2989.816716,3280.6914,2803.499262,3313.668187,3073.939588,2829.784138,3185.745793,3272.444426,3017.358119,3184.247553,2807.543456,3195.508333,3148.610341,14.29899189,14.49316598,15.68433127,12.51220092
MP0075,399.3246,0.7,1141.785869,588.8890903,561.1323033,902.5712206,936.1466691,270.2882678,1698.485284,322.5875416,1633.035523,977.3620223,1853.698528,1792.800592,1468.372137,2060.056115,1170.044027,1838.113476,1953.710763,1907.687414,3271.18271,1961.320239,11.58222883,10.90148112,10.68786208,9.900386903
MP0076,408.309,0.8,743.1897237,970.6381786,942.9896797,993.6941274,790.8346316,851.6428307,952.7723441,872.3734648,889.1712005,905.3309287,889.5611721,941.1095855,912.2057945,1108.415051,990.8816013,696.3070683,936.9519595,957.1791141,1037.929819,623.2738206,2.616818308,2.537189533,2.192471429,1.879905919
MP0077,408.3094,1.05,828.7616529,765.7838431,841.2494739,909.4662149,785.2127909,722.9274853,825.0875156,722.9302172,724.8268993,849.7286833,825.5755672,846.252888,763.9879798,852.049589,864.478134,757.7904736,807.3103782,740.2572379,778.4534717,823.6708903,2.618965652,2.106429624,3.103523434,2.102940455
MP0078,410.3252,5.517,1137.37699,546.9245781,412.7302641,530.3799294,849.7558242,386.4756778,579.8257421,512.1889027,1701.202777,481.2297079,436.1871741,407.3300904,1453.818233,484.1175565,569.2515929,986.1812397,413.9614878,482.2059661,925.0350941,720.2337381,2.071647371,4.662701137,5.5616423,3.254436508
MP0079,410.3258,3.55,619.6097819,1369.513238,1563.681406,1798.537669,1524.956769,957.7953545,1129.098165,1016.271306,1305.958578,1360.183861,2019.442999,1873.185316,3285.879345,1343.773558,1487.976804,3499.956973,1727.736555,861.7610459,1665.541816,1540.467195,2.441401653,4.281599593,6.585080809,5.536925615
MP0080,410.3258,3.133,876.535896,1048.167743,1088.460588,1141.212895,1218.376866,1002.128462,1810.362208,1102.537793,1988.486317,893.4948502,1290.000921,1145.271573,1074.793528,1277.280529,1372.4897,1185.665041,1127.14352,873.494583,1380.546865,1266.086858,1.966188109,4.355764954,5.354516219,5.05714449
MP0081,410.326,2.583,1294.463104,18504.81698,7061.242996,20600.94383,1895.281915,5879.840305,6967.491898,7263.230497,8292.955621,1543.188168,5863.453631,2208.699432,3631.264449,1896.044542,1328.93722,1789.677515,5439.751079,4558.128438,8086.798941,4968.990255,7.576125946,11.05842112,13.37496546,13.66274175
MP0082,410.3263,1.883,1830.612414,3046.230975,3692.211346,3423.097691,2994.752936,4132.448191,22808.44465,19811.38079,22542.83443,2528.651474,23087.76731,3013.817769,1365.628895,3057.247544,4052.88656,18279.82131,3657.34157,2520.785669,23861.00749,1613.976131,2.296303844,4.041776204,3.826716222,5.358328029
MP0083,410.3267,0.8,112103.0867,143838.5417,140620.9138,156635.1903,126831.7276,135996.433,147699.1697,144994.9296,162469.2444,140902.7269,144142.0172,151675.5271,143452.4804,163912.0973,152970.4474,104223.5011,153980.3601,145522.3151,155698.9037,98556.65184,1.618717949,3.633334409,3.563030916,4.471969011
MP0084,410.327,1.017,105400.4682,103894.1138,105983.7193,117579.3083,110406.6269,97635.49761,115685.4467,106817.1181,110724.4862,100773.2565,111873.1169,104300.5554,98145.31215,109633.8359,112320.6248,100966.5998,109294.5308,100923.4065,113996.9715,91771.75467,2.926365237,4.106443707,4.438965914,4.664866885
MP0085,414.0594,5.75,1965.149187,1345.336307,1377.667971,1320.510996,2196.569941,1372.794831,1290.354595,1223.060174,1353.831111,1345.910929,1345.467293,1370.25053,1364.621513,1476.799972,1470.896697,2023.617465,1482.975755,1253.678064,1322.870724,2260.529612,2.061753038,2.237115451,3.024429338,719.1460821
MP0086,415.2804,2.9,210.9224343,358.8401439,359.0739914,380.9461139,360.9258386,274.8701817,412.8819275,312.9216393,438.755671,362.5351692,369.8369701,410.2678968,332.279854,451.5925033,455.7033752,227.370528,452.2269528,273.6151215,329.4233519,231.3944441,2.296109592,3.14323355,3.22081017,3.151188613
MP0087,415.2813,0.817,8298.621364,8348.085132,8869.729284,9774.132755,5067.333705,7633.731183,7063.818316,8577.568271,8252.452384,8479.654481,8173.653047,11518.29408,11171.88585,11363.07377,13043.33762,8840.70075,10516.36995,11846.99771,9985.977515,6628.457445,1.316151538,1.738831187,1.795403014,1.73550303
